CustomerKey,Recency,Frequency,Monetary,Segment,Cluster
14790,225,3,7004.572499999999,At Risk High Value,3
14791,220,3,7210.849999999999,At Risk High Value,3
14792,92,2,5913.24,Loyal,3
14793,98,2,5948.24,Loyal,3
14794,77,2,5873.26,Loyal,3
14795,107,2,4380.04,Loyal,3
14796,64,2,3071.0125,VIP,3
14797,95,2,4397.75,Loyal,3
14798,68,2,3001.0425,VIP,3
14799,261,2,162.95,At Risk,1
14800,91,2,4390.69,Loyal,3
14801,79,2,4382.74,Loyal,3
14802,85,2,3287.3199999999997,Loyal,3
14803,90,2,4355.71,Loyal,3
14804,184,2,138.95999999999998,Regular,1
14805,220,1,101.46000000000001,At Risk,1
14806,229,2,242.94,At Risk,1
14807,128,1,39.980000000000004,Regular,1
14808,80,2,164.2,Loyal,1
14809,179,2,115.24999999999999,Regular,1
14810,238,1,39.99,At Risk,1
14811,317,1,36.93,At Risk,1
14812,244,1,63.97,At Risk,1
14813,45,2,3341.81,VIP,3
14814,326,2,128.45999999999998,At Risk,1
14815,75,1,63.97,Regular,1
14816,50,1,63.97,Regular,1
14817,155,1,63.97,Regular,1
14818,57,2,2973.9825,VIP,3
14819,68,2,4355.71,VIP,3
14820,348,1,37.27,At Risk,1
14821,318,1,29.99,At Risk,1
14822,66,2,4397.75,VIP,3
14823,62,2,4392.74,VIP,3
14824,80,2,4441.25,Loyal,3
14825,223,1,61.45,At Risk,1
14826,166,1,39.980000000000004,Regular,1
14827,48,2,4467.74,VIP,3
14828,289,1,75.97,At Risk,1
14829,229,1,90.47,At Risk,1
14830,243,3,8346.279999999999,At Risk High Value,3
14831,76,2,5912.73,Loyal,3
14832,79,2,5938.24,Loyal,3
14833,81,3,6679.6,Loyal,3
14834,50,2,4397.75,VIP,3
14835,233,1,80.96000000000001,At Risk,1
14836,163,2,115.24999999999999,Regular,1
14837,72,1,116.95,Regular,1
14838,35,2,4414.72,VIP,3
14839,234,2,156.25,At Risk,1
14840,138,2,157.95999999999998,Regular,1
14841,148,1,85.48,Regular,1
14842,326,1,99.94,At Risk,1
14843,63,3,6690.58,VIP,3
14844,105,1,85.48,Regular,1
14845,346,1,7.28,At Risk,1
14846,79,3,6744.57,Loyal,3
14847,70,3,6725.57,VIP,3
14848,350,2,2746.5525,At Risk High Value,3
14849,302,1,56.97,At Risk,1
14850,164,1,39.980000000000004,Regular,1
14851,339,2,2802.4925,At Risk High Value,3
14852,138,2,1468.5882000000001,Regular,1
14853,57,2,37.97,Loyal,1
14854,158,2,72.96,Regular,1
14855,233,2,3759.0782,At Risk High Value,3
14856,13,1,39.980000000000004,Regular,1
14857,248,2,87.97,At Risk,1
14858,87,2,196.97,Loyal,1
14859,16,2,40.260000000000005,Loyal,1
14860,218,2,67.26,At Risk,1
14861,87,2,5976.74,Loyal,3
14862,154,1,32.28,Regular,1
14863,319,1,32.28,At Risk,1
14864,112,1,69.97,Regular,1
14865,308,1,29.99,At Risk,1
14866,355,1,31.27,At Risk,1
14867,200,1,839.48,Regular,1
14868,93,2,1597.5582,Loyal,1
14869,5,1,54.96,Regular,1
14870,365,1,85.95,At Risk,1
14871,157,1,848.47,Regular,1
14872,246,1,71.97,At Risk,1
14873,138,1,21.98,Regular,1
14874,142,1,804.48,Regular,1
14875,133,1,839.48,Regular,1
14876,261,1,12.940000000000001,At Risk,1
14877,143,1,889.47,Regular,1
14878,282,1,125.46000000000001,At Risk,1
14879,99,2,1613.0582,Loyal,1
14880,221,2,1819.5882000000001,At Risk High Value,1
14881,97,2,1854.5782,Loyal,1
14882,75,2,1854.5782,Loyal,1
14883,82,2,1828.5782,Loyal,1
14884,89,2,1883.5582,Loyal,1
14885,116,1,1155.48,Regular,1
14886,309,1,539.99,At Risk,1
14887,296,1,86.95,At Risk,1
14888,53,2,1898.0682,VIP,1
14889,113,1,21.98,Regular,1
14890,228,1,21.98,At Risk,1
14891,106,2,1498.5782,Loyal,1
14892,106,2,1468.5882000000001,Loyal,1
14893,116,1,839.48,Regular,1
14894,116,2,1503.5782,Loyal,1
14895,111,2,1503.5782,Loyal,1
14896,102,2,1588.5682,Loyal,1
14897,121,3,196.27,Loyal,1
14898,57,1,41.95,Regular,1
14899,229,1,4.99,At Risk,1
14900,108,1,839.48,Regular,1
14901,352,1,7.28,At Risk,1
14902,119,2,1538.5782,Loyal,1
14903,289,1,61.96000000000001,At Risk,1
14904,58,3,468.12,Loyal,1
14905,131,1,163.99,Regular,1
14906,14,3,189.53,Loyal,1
14907,151,1,127.28,Regular,1
14908,282,1,39.980000000000004,At Risk,1
14909,338,1,4.99,At Risk,1
14910,93,1,839.48,Regular,1
14911,101,1,867.97,Regular,1
14912,107,2,1547.5682,Loyal,1
14913,102,2,1533.5582,Loyal,1
14914,96,2,1592.5682,Loyal,1
14915,92,2,1538.5782,Loyal,1
14916,350,1,26.97,At Risk,1
14917,204,1,64.47,Regular,1
14918,177,1,12.940000000000001,Regular,1
14919,273,1,7.28,At Risk,1
14920,284,1,4.99,At Risk,1
14921,342,1,7.28,At Risk,1
14922,65,1,4.99,Regular,1
14923,93,1,15.23,Regular,1
14924,321,1,39.980000000000004,At Risk,1
14925,305,2,2721.5525,At Risk High Value,3
14926,320,2,3058.31,At Risk High Value,3
14927,369,2,4190.23,At Risk High Value,3
14928,89,3,6706.57,Loyal,3
14929,85,3,6646.58,Loyal,3
14930,304,2,2721.5525,At Risk High Value,3
14931,214,3,6980.8525,At Risk High Value,3
14932,169,1,98.96000000000001,Regular,1
14933,2,1,36.96,Regular,1
14934,69,2,178.45,Loyal,1
14935,324,1,29.93,At Risk,1
14936,166,1,95.94,Regular,1
14937,80,3,6652.89,Loyal,3
14938,122,2,107.97,Loyal,1
14939,215,3,8367.3,At Risk High Value,3
14940,196,3,8367.55,Regular,3
14941,63,3,6865.57,VIP,3
14942,210,1,4.99,At Risk,1
14943,297,1,36.96,At Risk,1
14944,240,2,3040.31,At Risk High Value,3
14945,382,2,4260.24,At Risk High Value,3
14946,228,2,2778.5225,At Risk High Value,3
14947,82,3,6658.58,Loyal,3
14948,225,2,2786.5225,At Risk High Value,3
14949,55,3,6795.6,VIP,3
14950,42,3,6709.59,VIP,3
14951,357,2,4153.25,At Risk High Value,3
14952,315,2,4153.25,At Risk High Value,3
14953,312,2,202.45999999999998,At Risk,1
14954,193,1,70.95,Regular,1
14955,165,2,103.97,Regular,1
14956,316,2,4145.54,At Risk High Value,3
14957,226,2,2807.0325,At Risk High Value,3
14958,30,1,29.479999999999997,Regular,1
14959,140,1,39.980000000000004,Regular,1
14960,240,2,2803.5225,At Risk High Value,3
14961,296,1,151.27,At Risk,1
14962,5,1,63.97,Regular,1
14963,80,1,39.980000000000004,Regular,1
14964,61,1,48.970000000000006,Regular,1
14965,189,2,2753.8225,Regular,3
14966,190,2,2746.5525,Regular,3
14967,248,2,4194.23,At Risk High Value,3
14968,182,1,48.97,Regular,1
14969,269,2,4118.26,At Risk High Value,3
14970,62,2,158.95999999999998,Loyal,1
14971,239,1,39.980000000000004,At Risk,1
14972,48,1,56.97,Regular,1
14973,340,1,29.93,At Risk,1
14974,38,2,158.95,Loyal,1
14975,85,2,5957.219999999999,Loyal,3
14976,233,3,7040.612499999999,At Risk High Value,3
14977,11,1,29.979999999999997,Regular,1
14978,225,2,4209.21,At Risk High Value,3
14979,240,2,4183.23,At Risk High Value,3
14980,26,1,56.97,Regular,1
14981,250,2,71.27,At Risk,1
14982,300,2,152.45,At Risk,1
14983,73,2,71.27,Loyal,1
14984,31,3,6699.57,VIP,3
14985,320,1,29.979999999999997,At Risk,1
14986,12,2,116.91,Loyal,1
14987,235,1,24.99,At Risk,1
14988,28,2,71.27000000000001,Loyal,1
14989,220,1,32.269999999999996,At Risk,1
14990,222,2,4173.19,At Risk High Value,3
14991,50,3,6706.57,VIP,3
14992,23,2,106.26,Loyal,1
14993,195,2,152.94,Regular,1
14994,243,1,29.979999999999997,At Risk,1
14995,191,2,2832.0325,Regular,3
14996,212,1,21.98,At Risk,1
14997,182,2,4143.25,Regular,3
14998,174,2,3058.31,Regular,3
14999,22,2,57.510000000000005,Loyal,1
15000,338,1,46.47,At Risk,1
15001,193,1,30.97,Regular,1
15002,169,2,2781.5425,Regular,3
15003,162,2,3048.56,Regular,3
15004,177,2,3073.31,Regular,3
15005,108,2,1503.5782,Loyal,1
15006,205,2,2994.0881999999997,Regular,3
15007,76,3,209.83,Loyal,1
15008,94,3,170.53,Loyal,1
15009,260,1,36.96,At Risk,1
15010,36,1,80.96000000000001,Regular,1
15011,203,1,89.97,Regular,1
15012,39,1,39.980000000000004,Regular,1
15013,270,1,26.97,At Risk,1
15014,230,2,3860.8696,At Risk High Value,3
15015,238,2,3804.0782,At Risk High Value,3
15016,111,2,1498.5782,Loyal,1
15017,373,2,1307.0582,At Risk High Value,1
15018,337,2,112.46000000000001,At Risk,1
15019,156,2,72.96000000000001,Regular,1
15020,70,2,40.26,Loyal,1
15021,68,2,38.98,Loyal,1
15022,144,2,2999.9096,Regular,3
15023,186,2,3079.5681999999997,Regular,3
15024,89,2,78.96,Loyal,1
15025,151,2,128.94,Regular,1
15026,170,2,29.979999999999997,Regular,1
15027,136,2,2853.5681999999997,Regular,3
15028,216,2,3826.3996,At Risk High Value,3
15029,232,2,3826.3996,At Risk High Value,3
15030,196,2,3786.3896,Regular,3
15031,157,2,41.269999999999996,Regular,1
15032,184,2,3800.0782,Regular,3
15033,181,2,3797.3996,Regular,3
15034,65,2,103.45,Loyal,1
15035,156,2,3772.4096,Regular,3
15036,167,2,3785.0782,Regular,3
15037,161,2,3856.3796,Regular,3
15038,155,2,3750.0882,Regular,3
15039,129,2,78.96000000000001,Loyal,1
15040,156,2,3807.3996,Regular,3
15041,175,2,3826.3996,Regular,3
15042,141,2,3807.3996,Regular,3
15043,147,2,3846.8896,Regular,3
15044,152,2,3803.5582,Regular,3
15045,187,1,49.48,Regular,1
15046,42,2,5943.25,VIP,3
15047,40,3,6669.57,VIP,3
15048,58,3,6690.58,VIP,3
15049,63,1,71.97,Regular,1
15050,212,2,4206.24,At Risk High Value,3
15051,59,3,6650.6,VIP,3
15052,63,2,44.57,Loyal,1
15053,133,1,93.47999999999999,Regular,1
15054,204,2,4155.22,Regular,3
15055,193,2,4178.25,Regular,3
15056,58,3,6749.05,VIP,3
15057,107,2,114.96000000000001,Loyal,1
15058,55,3,6639.58,VIP,3
15059,39,3,6793.54,VIP,3
15060,30,1,24.99,Regular,1
15061,181,2,2781.5425,Regular,3
15062,39,3,6684.59,VIP,3
15063,171,2,4133.24,Regular,3
15064,154,2,2992.33,Regular,3
15065,332,1,24.27,At Risk,1
15066,161,1,24.99,Regular,1
15067,149,2,2803.5225,Regular,3
15068,268,1,80.94,At Risk,1
15069,331,1,71.95,At Risk,1
15070,131,2,2770.8225,Loyal,3
15071,131,2,2746.5525,Loyal,3
15072,127,2,2755.5425,Loyal,3
15073,160,2,4143.26,Regular,3
15074,9,1,85.48,Regular,1
15075,72,2,74.98,Loyal,1
15076,41,1,96.46000000000001,Regular,1
15077,40,3,6673.53,VIP,3
15078,34,3,6675.599999999999,VIP,3
15079,134,2,2731.5425,Regular,3
15080,203,3,8305.3,Regular,3
15081,39,2,5900.55,VIP,3
15082,238,3,7068.0824999999995,At Risk High Value,3
15083,60,2,5888.24,VIP,3
15084,185,3,6999.0925,Regular,3
15085,199,3,7229.37,Regular,3
15086,158,3,6958.5725,Regular,3
15087,32,2,5917.24,VIP,3
15088,32,2,5896.19,VIP,3
15089,47,2,5895.24,VIP,3
15090,189,1,163.99,Regular,1
15091,267,1,39.980000000000004,At Risk,1
15092,285,1,36.59,At Risk,1
15093,79,3,7265.65,Loyal,3
15094,72,3,7108.8724999999995,VIP,3
15095,50,3,7255.66,VIP,3
15096,132,1,69.99,Regular,1
15097,178,3,8377.09,Regular,3
15098,187,1,38.88,Regular,1
15099,229,1,90.58000000000001,At Risk,1
15100,205,3,6952.5824999999995,Regular,3
15101,193,3,6943.5525,Regular,3
15102,64,2,97.35,Loyal,1
15103,55,2,107.85000000000001,Loyal,1
15104,192,1,69.99,Regular,1
15105,332,1,119.97999999999999,At Risk,1
15106,167,3,8421.279999999999,Regular,3
15107,308,1,69.99,At Risk,1
15108,114,2,210.54000000000002,Loyal,1
15109,229,1,119.97999999999999,At Risk,1
15110,32,1,69.99,Regular,1
15111,12,1,78.97999999999999,Regular,1
15112,351,1,94.47999999999999,At Risk,1
15113,9,1,119.97999999999999,Regular,1
15114,190,3,6918.8724999999995,Regular,3
15115,202,1,94.47999999999999,Regular,1
15116,203,3,7212.86,Regular,3
15117,183,3,6974.5625,Regular,3
15118,161,3,8301.31,Regular,3
15119,47,2,68.87,Loyal,1
15120,83,3,5217.6982,Loyal,3
15121,46,3,5202.7296,VIP,3
15122,45,3,5193.7196,VIP,3
15123,66,2,81.26,Loyal,1
15124,250,2,122.44,At Risk,1
15125,55,2,81.26,Loyal,1
15126,92,2,86.26,Loyal,1
15127,55,3,5182.7296,VIP,3
15128,263,2,77.27,At Risk,1
15129,56,3,5177.7296,VIP,3
15130,53,3,5215.3982,VIP,3
15131,162,2,81.26,Regular,1
15132,61,2,151.94,Loyal,1
15133,34,3,5237.7296,VIP,3
15134,60,3,5151.7096,VIP,3
15135,121,2,4381.3895999999995,Loyal,3
15136,142,2,62.27,Regular,1
15137,270,2,161.94,At Risk,1
15138,94,2,123.45,Loyal,1
15139,279,2,59.980000000000004,At Risk,1
15140,92,2,62.269999999999996,Loyal,1
15141,35,2,63.97,Loyal,1
15142,62,2,138.46,Loyal,1
15143,112,2,4366.4096,Loyal,3
15144,112,2,4344.0882,Loyal,3
15145,94,2,4368.6996,Loyal,3
15146,199,2,161.94,Regular,1
15147,175,2,97.45,Regular,1
15148,235,2,90.75,At Risk,1
15149,72,2,63.97,Loyal,1
15150,119,2,4379.0782,Loyal,3
15151,98,2,4344.0882,Loyal,3
15152,99,2,4464.5682,Loyal,3
15153,151,2,113.97,Regular,1
15154,27,2,109.97,Loyal,1
15155,210,2,3148.9399999999996,At Risk High Value,3
15156,308,1,124.99,At Risk,1
15157,61,3,213.94,Loyal,1
15158,349,1,39.980000000000004,At Risk,1
15159,72,1,7.28,Regular,1
15160,0,1,98.96000000000001,Regular,1
15161,339,1,7.28,At Risk,1
15162,69,3,154.95999999999998,Loyal,1
15163,137,1,7.28,Regular,1
15164,194,1,4.99,Regular,1
15165,204,1,39.980000000000004,Regular,1
15166,194,2,3124.9599999999996,Regular,3
15167,167,2,3180.9399999999996,Regular,3
15168,130,1,39.980000000000004,Regular,1
15169,141,2,2919.8896,Regular,3
15170,113,2,4391.4096,Loyal,3
15171,117,2,4392.0181999999995,Loyal,3
15172,76,4,215.45,Loyal,1
15173,282,1,45.95,At Risk,1
15174,127,1,99.9,Regular,1
15175,95,2,4850.33,Loyal,3
15176,97,2,4703.03,Loyal,3
15177,64,1,7.28,Regular,1
15178,107,2,4445.0581999999995,Loyal,3
15179,100,2,4444.8895999999995,Loyal,3
15180,98,2,4466.3895999999995,Loyal,3
15181,114,2,4448.3796,Loyal,3
15182,93,2,4391.4096,Loyal,3
15183,102,2,4368.6996,Loyal,3
15184,119,2,4441.3796,Loyal,3
15185,106,2,4393.6996,Loyal,3
15186,23,2,86.76,Loyal,1
15187,94,2,4725.32,Loyal,3
15188,105,2,1631.46,Loyal,1
15189,105,2,1552.48,Loyal,1
15190,54,1,98.96000000000001,Regular,1
15191,118,2,1552.48,Loyal,1
15192,112,2,4384.0782,Loyal,3
15193,154,2,3209.9299999999994,Regular,3
15194,163,2,3173.9399999999996,Regular,3
15195,156,2,3154.9499999999994,Regular,3
15196,177,2,3159.4399999999996,Regular,3
15197,11,3,191.81,Loyal,1
15198,355,1,7.28,At Risk,1
15199,162,2,3080.2699999999995,Regular,3
15200,173,2,3142.9699999999993,Regular,3
15201,93,2,4793.0199999999995,Loyal,3
15202,183,1,12.940000000000001,Regular,1
15203,162,2,3211.4499999999994,Regular,3
15204,105,2,4444.0682,Loyal,3
15205,93,2,4433.6896,Loyal,3
15206,100,2,98.96000000000001,Loyal,1
15207,93,2,4446.3996,Loyal,3
15208,136,2,2951.5582,Regular,3
15209,122,2,2916.5582,Loyal,3
15210,118,2,2926.3896,Loyal,3
15211,70,2,2910.8996,VIP,3
15212,38,2,68.96000000000001,Loyal,1
15213,66,2,2818.5882,VIP,3
15214,116,2,4490.8796,Loyal,3
15215,108,2,4468.5581999999995,Loyal,3
15216,296,2,101.74,At Risk,1
15217,63,2,41.26,Loyal,1
15218,120,2,4399.0782,Loyal,3
15219,119,2,4399.0782,Loyal,3
15220,96,2,4384.0782,Loyal,3
15221,98,2,4447.8696,Loyal,3
15222,94,2,123.45,Loyal,1
15223,111,2,4366.4096,Loyal,3
15224,64,2,71.92,Loyal,1
15225,96,2,4401.4096,Loyal,3
15226,103,2,4391.4096,Loyal,3
15227,92,2,4469.5581999999995,Loyal,3
15228,107,2,4375.0581999999995,Loyal,3
15229,80,2,2833.5681999999997,Loyal,3
15230,14,2,242.95,Loyal,1
15231,13,2,90.75,Loyal,1
15232,162,2,39.97,Regular,1
15233,131,2,59.980000000000004,Loyal,1
15234,183,2,59.980000000000004,Regular,1
15235,154,2,190.89000000000001,Regular,1
15236,240,2,126.95,At Risk,1
15237,100,2,66.26,Loyal,1
15238,107,2,98.96000000000001,Loyal,1
15239,176,2,123.45,Regular,1
15240,48,2,73.96000000000001,Loyal,1
15241,175,2,51.91,Regular,1
15242,158,2,37.269999999999996,Regular,1
15243,92,1,36.96,Regular,1
15244,93,4,179.19,Loyal,1
15245,182,1,30.97,Regular,1
15246,246,1,21.98,At Risk,1
15247,264,1,7.28,At Risk,1
15248,80,1,64.47,Regular,1
15249,146,1,46.47,Regular,1
15250,268,1,56.97,At Risk,1
15251,0,4,200.20000000000002,Loyal,1
15252,93,2,1552.48,Loyal,1
15253,72,2,78.96000000000001,Loyal,1
15254,108,2,1624.45,Loyal,1
15255,83,2,1587.47,Loyal,1
15256,72,2,1631.46,VIP,1
15257,359,1,39.980000000000004,At Risk,1
15258,125,1,4.99,Regular,1
15259,24,1,21.98,Regular,1
15260,299,1,45.95,At Risk,1
15261,184,2,70.74,Regular,1
15262,137,2,3772.4096,Regular,3
15263,2,2,78.96000000000001,Loyal,1
15264,147,2,38.98,Regular,1
15265,91,2,2897.5681999999997,Loyal,3
15266,74,2,2935.3696,Loyal,3
15267,34,2,2853.5782,VIP,3
15268,47,2,2840.9096,VIP,3
15269,276,1,7.28,At Risk,1
15270,175,1,39.980000000000004,Regular,1
15271,147,1,39.980000000000004,Regular,1
15272,65,1,64.47,Regular,1
15273,297,1,103.48,At Risk,1
15274,255,1,114.46000000000001,At Risk,1
15275,335,1,13.98,At Risk,1
15276,373,2,1346.76,At Risk High Value,1
15277,220,1,96.44,At Risk,1
15278,359,1,56.97,At Risk,1
15279,118,1,56.97,Regular,1
15280,162,2,3114.9399999999996,Regular,3
15281,314,1,39.980000000000004,At Risk,1
15282,114,1,7.28,Regular,1
15283,110,1,865.95,Regular,1
15284,73,2,1683.93,Loyal,1
15285,318,1,39.980000000000004,At Risk,1
15286,78,1,68.49,Regular,1
15287,82,2,1681.45,Loyal,1
15288,62,2,1574.46,VIP,1
15289,90,2,1574.46,Loyal,1
15290,84,2,1676.46,Loyal,1
15291,74,1,889.47,Regular,1
15292,116,1,54.96,Regular,1
15293,16,1,39.980000000000004,Regular,1
15294,281,1,59.980000000000004,At Risk,1
15295,230,1,7.28,At Risk,1
15296,115,1,7.28,Regular,1
15297,205,1,39.980000000000004,Regular,1
15298,69,1,7.28,Regular,1
15299,64,1,7.28,Regular,1
15300,2,1,4.99,Regular,1
15301,341,1,15.23,At Risk,1
15302,172,2,3134.9499999999994,Regular,3
15303,153,2,3077.9799999999996,Regular,3
15304,101,2,4843.0,Loyal,3
15305,282,1,15.23,At Risk,1
15306,26,1,89.97,Regular,1
15307,304,1,39.980000000000004,At Risk,1
15308,89,2,1622.47,Loyal,1
15309,89,2,1622.47,Loyal,1
15310,136,3,94.44,Regular,1
15311,85,2,1622.47,Loyal,1
15312,89,2,1631.46,Loyal,1
15313,164,1,7.28,Regular,1
15314,74,2,1576.45,Loyal,1
15315,295,1,4.99,At Risk,1
15316,90,1,7.28,Regular,1
15317,264,1,54.980000000000004,At Risk,1
15318,58,1,39.980000000000004,Regular,1
15319,364,1,7.28,At Risk,1
15320,165,2,3152.9599999999996,Regular,3
15321,175,2,3112.9799999999996,Regular,3
15322,162,2,3152.9499999999994,Regular,3
15323,69,1,804.47,Regular,1
15324,42,1,50.940000000000005,Regular,1
15325,76,2,1584.76,Loyal,1
15326,168,1,172.98000000000002,Regular,1
15327,64,1,39.980000000000004,Regular,1
15328,162,2,3199.4399999999996,Regular,3
15329,167,2,3134.9499999999994,Regular,3
15330,353,1,39.980000000000004,At Risk,1
15331,280,1,7.28,At Risk,1
15332,62,1,39.980000000000004,Regular,1
15333,89,2,1631.46,Loyal,1
15334,32,1,848.47,Regular,1
15335,81,1,39.980000000000004,Regular,1
15336,8,1,7.28,Regular,1
15337,65,2,1622.47,VIP,1
15338,80,2,1597.7,Loyal,1
15339,76,2,1622.47,Loyal,1
15340,56,3,156.04,Loyal,1
15341,62,2,1622.47,VIP,1
15342,86,2,1646.96,Loyal,1
15343,64,2,1552.48,VIP,1
15344,286,1,4.99,At Risk,1
15345,179,2,3101.9499999999994,Regular,3
15346,170,2,3247.2499999999995,Regular,3
15347,77,2,1631.46,Loyal,1
15348,169,2,3198.4499999999994,Regular,3
15349,177,2,3139.9399999999996,Regular,3
15350,158,2,3145.2599999999998,Regular,3
15351,167,2,3114.9399999999996,Regular,3
15352,311,1,69.99,At Risk,1
15353,56,2,325.83000000000004,Loyal,1
15354,174,3,8297.29,Regular,3
15355,86,1,35.0,Regular,1
15356,327,1,119.97999999999999,At Risk,1
15357,197,3,7232.37,Regular,3
15358,52,1,39.980000000000004,Regular,1
15359,138,1,51.46,Regular,1
15360,49,1,4.99,Regular,1
15361,4,1,39.980000000000004,Regular,1
15362,118,2,4745.0199999999995,Loyal,3
15363,102,2,4719.04,Loyal,3
15364,175,2,3183.9399999999996,Regular,3
15365,166,2,3142.2299999999996,Regular,3
15366,340,1,59.980000000000004,At Risk,1
15367,175,2,3177.9599999999996,Regular,3
15368,297,1,7.28,At Risk,1
15369,171,2,3127.9499999999994,Regular,3
15370,112,1,7.28,Regular,1
15371,180,2,3178.9499999999994,Regular,3
15372,164,2,3105.2699999999995,Regular,3
15373,46,1,39.980000000000004,Regular,1
15374,160,2,3177.9599999999996,Regular,3
15375,203,1,67.93,Regular,1
15376,88,3,136.23999999999998,Loyal,1
15377,7,3,167.9,Loyal,1
15378,96,3,170.91,Loyal,1
15379,168,2,3184.4399999999996,Regular,3
15380,165,2,3145.2599999999998,Regular,3
15381,20,1,4.99,Regular,1
15382,177,1,103.48,Regular,1
15383,9,1,114.46000000000001,Regular,1
15384,299,1,7.28,At Risk,1
15385,289,1,7.28,At Risk,1
15386,154,1,4.99,Regular,1
15387,64,1,4.99,Regular,1
15388,181,2,3127.9499999999994,Regular,3
15389,159,2,3152.9599999999996,Regular,3
15390,145,1,39.980000000000004,Regular,1
15391,87,2,4828.01,Loyal,3
15392,231,1,39.980000000000004,At Risk,1
15393,34,1,7.28,Regular,1
15394,154,2,3134.9499999999994,Regular,3
15395,76,2,4780.0199999999995,Loyal,3
15396,155,2,3147.9499999999994,Regular,3
15397,344,1,39.980000000000004,At Risk,1
15398,168,2,3132.9699999999993,Regular,3
15399,155,2,3148.2199999999993,Regular,3
15400,272,1,4.99,At Risk,1
15401,101,1,39.980000000000004,Regular,1
15402,119,3,131.55,Loyal,1
15403,220,1,39.980000000000004,At Risk,1
15404,170,2,3114.9399999999996,Regular,3
15405,274,1,15.23,At Risk,1
15406,316,1,7.28,At Risk,1
15407,88,1,39.980000000000004,Regular,1
15408,150,1,39.980000000000004,Regular,1
15409,69,2,1567.46,VIP,1
15410,62,2,1619.9,VIP,1
15411,158,2,3127.9499999999994,Regular,3
15412,51,1,4.99,Regular,1
15413,148,3,318.92,Regular,1
15414,353,1,4.99,At Risk,1
15415,155,1,89.97,Regular,1
15416,106,1,4.99,Regular,1
15417,172,2,3120.2599999999998,Regular,3
15418,216,3,232.23,At Risk,1
15419,181,2,3102.9799999999996,Regular,3
15420,332,1,4.99,At Risk,1
15421,92,1,4.99,Regular,1
15422,52,2,1633.94,VIP,1
15423,324,1,4.99,At Risk,1
15424,40,1,30.97,Regular,1
15425,135,2,3772.4096,Regular,3
15426,78,2,115.92,Loyal,1
15427,47,2,1574.46,VIP,1
15428,50,2,1631.46,VIP,1
15429,180,2,3170.1999999999994,Regular,3
15430,359,1,39.980000000000004,At Risk,1
15431,277,1,7.28,At Risk,1
15432,55,2,1587.47,VIP,1
15433,58,2,1622.47,VIP,1
15434,115,2,32.28,Loyal,1
15435,138,2,3801.3896,Regular,3
15436,127,2,3772.4096,Loyal,3
15437,12,2,37.269999999999996,Loyal,1
15438,101,2,3788.6796000000004,Loyal,3
15439,104,2,3804.0782,Loyal,3
15440,34,3,6736.5599999999995,VIP,3
15441,240,2,77.27000000000001,At Risk,1
15442,209,1,93.47999999999999,At Risk,1
15443,357,1,7.28,At Risk,1
15444,28,2,138.95000000000002,Loyal,1
15445,215,1,64.97,At Risk,1
15446,258,1,32.27,At Risk,1
15447,246,1,24.99,At Risk,1
15448,26,2,52.93,Loyal,1
15449,32,2,49.56,Loyal,1
15450,333,1,32.269999999999996,At Risk,1
15451,134,2,2756.5425,Regular,3
15452,314,1,24.99,At Risk,1
15453,45,3,6650.599999999999,VIP,3
15454,145,2,2746.5525,Regular,3
15455,107,2,3099.29,Loyal,3
15456,126,2,2815.5225,Loyal,3
15457,133,2,2781.5425,Regular,3
15458,166,1,4.99,Regular,1
15459,213,1,34.92,At Risk,1
